Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
.,org.axonframework.extensions.kafka.eventhandling,KafkaMessageConverter,0,0,2,0,23,2,3,0,-1.0,8,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/KafkaMessageConverter.java,25
.,org.axonframework.extensions.kafka.eventhandling.consumer,ConsumerRecordConverter,0,0,2,2,12,2,0,1,-1.0,0,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/ConsumerRecordConverter.java,28
.,org.axonframework.extensions.kafka.eventhandling.consumer,AsyncFetcherIntegrationTest,4,0,11,2,133,14,0,0,0.2727272727272727,0,6,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/AsyncFetcherIntegrationTest.java,54
.,org.axonframework.extensions.kafka.eventhandling.consumer,AsyncFetcherIntegrationTest.LatchedSortedKafkaMessageBuffer,1,0,0,0,19,0,0,2,-1.0,0,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/AsyncFetcherIntegrationTest.java,240
.,org.axonframework.extensions.kafka.eventhandling.consumer,FetchEventsTaskTest,12,0,7,0,77,7,0,0,0.0,0,5,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/FetchEventsTaskTest.java,37
.,org.axonframework.extensions.kafka.eventhandling.consumer,ConsumerSeekUtilTest,2,1,5,0,70,7,0,0,0.4,0,2,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/ConsumerSeekUtilTest.java,39
.,org.axonframework.extensions.kafka.eventhandling.consumer,DefaultConsumerFactoryIntegrationTest,3,0,6,1,37,6,0,0,0.5,0,4,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/DefaultConsumerFactoryIntegrationTest.java,37
.,org.axonframework.extensions.kafka.eventhandling.consumer,ConsumerSeekUtilIntegrationTest,5,0,10,1,119,12,0,0,0.2,0,4,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/ConsumerSeekUtilIntegrationTest.java,45
.,org.axonframework.extensions.kafka.eventhandling.consumer,FetchEventException,0,0,2,2,22,2,0,0,-1.0,2,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/FetchEventException.java,21
.,org.axonframework.extensions.kafka.eventhandling.consumer,AsyncFetcher,9,0,5,4,101,6,0,1,0.4,4,4,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/AsyncFetcher.java,35
.,org.axonframework.extensions.kafka.eventhandling.consumer,AsyncFetcher.Builder,3,0,0,0,39,0,0,0,-1.0,0,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/AsyncFetcher.java,133
.,org.axonframework.extensions.kafka.eventhandling.consumer,TopicPatternSubscriber,1,0,4,4,24,4,0,1,0.0,1,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/TopicPatternSubscriber.java,22
.,org.axonframework.extensions.kafka.eventhandling.consumer,ConsumerFactory,0,0,1,0,17,1,2,0,-1.0,13,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/ConsumerFactory.java,21
.,org.axonframework.extensions.kafka.eventhandling.consumer,FetchEventsTask,8,0,4,2,78,6,0,0,0.0,2,3,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/FetchEventsTask.java,33
.,org.axonframework.extensions.kafka.eventhandling.consumer,TopicSubscriber,0,0,3,0,23,3,2,0,-1.0,7,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/TopicSubscriber.java,21
.,org.axonframework.extensions.kafka.eventhandling.consumer,Fetcher,0,0,3,0,33,3,1,0,-1.0,8,3,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/Fetcher.java,22
.,org.axonframework.extensions.kafka.eventhandling.consumer,DefaultConsumerFactory,2,0,3,3,38,5,0,1,0.0,2,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/DefaultConsumerFactory.java,31
.,org.axonframework.extensions.kafka.eventhandling.consumer,TopicListSubscriber,1,0,5,5,31,6,0,1,0.0,1,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/TopicListSubscriber.java,23
.,org.axonframework.extensions.kafka.eventhandling.consumer,EventConsumer,0,0,1,0,14,1,0,0,-1.0,4,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/EventConsumer.java,21
.,org.axonframework.extensions.kafka.eventhandling.consumer,ConsumerSeekUtil,1,0,5,4,58,6,0,0,1.0,0,2,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/ConsumerSeekUtil.java,31
.,org.axonframework.extensions.kafka.eventhandling.consumer,RuntimeErrorHandler,0,0,1,0,12,1,0,0,-1.0,5,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/RuntimeErrorHandler.java,19
.,org.axonframework.extensions.kafka.eventhandling.consumer,RecordConverter,0,0,1,0,16,1,1,0,-1.0,4,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/RecordConverter.java,23
.,org.axonframework.extensions.kafka.eventhandling.consumer,TopicSubscriberBuilder,1,0,6,4,59,7,2,0,0.0,0,3,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/TopicSubscriberBuilder.java,29
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TopicPartitionDeserializerTest,2,0,1,1,11,1,0,0,0.0,0,1,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/TopicPartitionDeserializerTest.java,27
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,StreamableKafkaMessageSourceTest,6,0,17,3,101,17,0,0,0.6470588235294118,0,4,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/StreamableKafkaMessageSourceTest.java,35
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,FailingConsumerErrorThroughBufferTest,4,0,5,0,66,5,0,0,0.0,0,5,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/FailingConsumerErrorThroughBufferTest.java,36
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,FailingConsumerErrorThroughBufferTest.MockFactory,0,0,0,0,5,0,0,1,-1.0,0,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/FailingConsumerErrorThroughBufferTest.java,126
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,3,0,17,0,144,19,0,0,0.29411764705882354,0,1,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/KafkaTrackingTokenTest.java,33
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,JSR166TestCase,10,7,13,5,187,26,1,0,0.3076923076923077,0,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/JSR166TestCase.java,43
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,JSR166TestCase.CheckedRunnable,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/JSR166TestCase.java,284
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingRecordConverterTest,5,0,6,0,49,7,0,0,0.3333333333333333,0,4,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/TrackingRecordConverterTest.java,35
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtilIntegrationTest,4,0,6,0,54,8,0,0,0.3333333333333333,0,5,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/ConsumerPositionsUtilIntegrationTest.java,53
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,0,0,35,30,469,68,0,1,-1.0,0,3,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/SortedKafkaMessageBufferTest.java,43
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaMessageStreamTest,1,0,15,0,106,16,0,0,0.13333333333333333,0,2,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/KafkaMessageStreamTest.java,34
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenSerializationTest,4,0,5,4,33,5,0,0,0.4,0,2,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/KafkaTrackingTokenSerializationTest.java,33
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,2,0,17,13,117,19,0,0,0.0,12,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/KafkaTrackingToken.java,34
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,9,0,17,13,263,30,1,1,0.11764705882352941,5,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/SortedKafkaMessageBuffer.java,32
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingRecordConverter,3,0,3,3,44,4,0,1,0.0,2,3,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/TrackingRecordConverter.java,31
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingTokenConsumerRebalanceListener,3,0,3,3,40,4,0,0,0.6666666666666666,0,1,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/TrackingTokenConsumerRebalanceListener.java,32
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaRecordMetaData,0,0,4,0,29,4,1,0,-1.0,0,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/KafkaRecordMetaData.java,19
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtil,2,0,3,0,54,5,0,0,1.0,2,1,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/ConsumerPositionsUtil.java,33
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtil.OffsetSupplier,2,0,0,0,20,0,0,0,-1.0,0,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/ConsumerPositionsUtil.java,79
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaEventMessage,5,0,10,10,77,12,0,1,0.2,8,1,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/KafkaEventMessage.java,28
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaMessageStream,4,0,5,5,53,6,0,0,0.0,1,2,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/KafkaMessageStream.java,30
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,StreamableKafkaMessageSource,11,0,5,4,175,5,0,0,0.4,3,8,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/StreamableKafkaMessageSource.java,52
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,StreamableKafkaMessageSource.Builder,5,0,0,0,118,0,0,1,-1.0,0,3,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/StreamableKafkaMessageSource.java,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,Buffer,1,0,10,0,68,10,1,0,-1.0,2,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/Buffer.java,25
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TopicPartitionDeserializer,1,0,1,1,26,3,0,0,0.0,1,0,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/streamable/TopicPartitionDeserializer.java,24
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,8,0,18,0,162,18,0,0,0.3888888888888889,0,4,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/test/java/org/axonframework/extensions/kafka/eventhandling/consumer/subscribable/SubscribableKafkaMessageSourceTest.java,60
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,18,0,7,4,226,14,0,0,0.2857142857142857,2,5,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/subscribable/SubscribableKafkaMessageSource.java,55
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource.Builder,7,0,0,0,117,0,0,1,-1.0,0,3,/Users/aarnavlakhanpal/git/csci3130/assignments/assn_3/extension-kafka/kafka/./src/main/java/org/axonframework/extensions/kafka/eventhandling/consumer/subscribable/SubscribableKafkaMessageSource.java,212
